ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
SUR,Suriname,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,4131.6005859375,4396.0869140625,4600.462890625,4780.79443359375,4440.16796875,4884.98583984375,5326.36669921875,5875.80859375,6196.416015625,5831.71044921875,5331.92919921875,5710.142578125,5470.58056640625,5255.650390625,5156.72705078125,5876.7626953125,5775.57373046875,5351.67431640625,5815.2626953125,6078.4228515625,5840.05322265625,6000.2734375,6022.83154296875,5619.17919921875,5809.66796875,5810.16162109375,5870.439453125,6207.3642578125,6352.0205078125,6262.85693359375,6392.17431640625,6659.83056640625,6844.78369140625,7274.8388671875,7856.76513671875,8165.021484375,8635.6748046875,9076.00390625,9533.732421875,9905.625,10506.533203125,11216.298828125,11617.6611328125,12060.80078125,12195.21484375,11879.9921875,11296.4873046875,11473.39453125,12041.12890625,12181.7197265625,10235.66796875,9986.38671875,10229.4296875,10449.1669921875
SUR,Suriname,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,7773.783203125,8111.59765625,8624.3232421875,9187.7890625,9913.587890625,10588.294921875,11500.150390625,12422.87890625,13246.271484375,13730.2373046875,14105.0625,14807.2587890625,15477.25,15725.1953125,15880.3173828125,16148,16462.07421875,16558.0390625,16633.62109375,16861.328125,16957.548828125,17055.08203125,17157.357421875,17077.724609375,17737.361328125,18556.416015625,18924.33203125,19135.470703125,19318.244140625,21799.447265625,22853.84765625,24201.25,25196.009765625,25813.900390625,27123.62890625,28576.255859375,29521.0859375,30934.34765625,32629.0546875,34916.50390625,35972.3515625,37985.50390625,39987.91015625,41760.48046875,43695.703125,45360.171875,46926.0390625,48065.79296875,50280.921875,52887.34375,53810.9140625,55165.55078125,56685.296875,58230.02734375
SVK,Slovakia,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77505.6328125,66235.625,61894.42578125,63071.2421875,66985.1484375,70899.4140625,75238.15625,79365.6171875,82402.2265625,82012.2421875,82659.5078125,85077.4375,88835.5234375,93149.9921875,98170.3046875,104536.5859375,113867.1953125,126186.0625,132953.890625,125634.34375,134165.640625,137603.53125,139762.765625,140745.75,144557.078125,152040.625,155002.109375,159458,165935.375,169711.890625,165323.96875,174792.0625,175578.0625,177998.109375
SVK,Slovakia,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421483.5,433335.90625,442892.75,450365.34375,456489.46875,463272.46875,478047.28125,496443,517359.59375,530133.0625,537356.3125,549154.5,560221.5625,569038.0625,579586.3125,596002.9375,614551.6875,636975.9375,659601.375,670628.9375,684703.0625,703732.5,716385,729137.25,742469.5625,764748.625,779870.4375,793949.3125,808975.875,825639.5,835838.75,848270.75,859444.5,878879.125
SVN,Slovenia,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44635.6484375,40663.0234375,38441.3203125,39534.36328125,41640.5546875,43350.796875,44613.87890625,46921.01171875,48358.59375,50906.125,52686.77734375,54177.125,55955.53515625,57743.328125,60368.3515625,62695.02734375,66399.5390625,71139.953125,73538.9609375,67956.921875,68712.6953125,69163.0625,67146.59375,66593.453125,68433.3203125,70071.140625,72197.390625,75933.171875,79258.3515625,82036.5546875,78685.3671875,85286.7890625,87588.8828125,89439.265625
SVN,Slovenia,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309071.03125,315273.59375,318333.3125,322874.84375,329431.09375,337747.5,346534.65625,357385.21875,369385.25,383901.5625,397689.09375,410828.0625,422620.65625,435205.375,448566.875,462033.34375,477740.375,496078.96875,515649.96875,525001.625,529697,532820.9375,533795.125,535610.4375,537585.9375,539521.6875,540476.625,543443.5,548618.625,554750.875,558192.875,564807.5,572421.9375,580556
SWE,Sweden,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),99905.0546875,102769.71875,104381.09375,107961.9140625,114228.359375,117630.1484375,121569.0546875,124433.7265625,127477.421875,134280.984375,139294.140625,147171.96875,153438.40625,161495.265625,172595.84375,179041.328125,182622.15625,189783.8125,195155.046875,205897.515625,218430.421875,220493.8125,225540.34375,234489.765625,241989.1875,248166.84375,250792.703125,246789.390625,251112.03125,260754.75,265187.5,266393.65625,269720.03125,274846.40625,286471.15625,292659.96875,300536.40625,310615.90625,318564.6875,327022,329489.96875,325714.0625,321940.34375,315290.3125,327951.28125,341378.46875,347198.375,357839.53125,373032.4375,388703.78125,406705.09375,412239.40625,421628.875,429559.46875,447513.0625,460012.90625,481523.03125,497051.75,492463.34375,471506.21875,498621.28125,514397.1875,512265.21875,518093.34375,529987.5625,553360.75,566363.3125,576700.25,587674.6875,602658.3125,590573,625638.3125,634768.1875,632796.125
SWE,Sweden,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),480072.25,499860.0625,515726.90625,529938.6875,549681.375,571633.375,593046.1875,614385.5,636054.5625,660426.625,691773.4375,723173.3125,754600.625,786844,827966.0625,872368.5,913043.6875,952686.9375,990989.5625,1033750.875,1086907.25,1136818.5,1188536.75,1240023.75,1285204.375,1330857.375,1375742.75,1414414.625,1444392,1478057.375,1514347.375,1545320.625,1575815.25,1608611.875,1648140.375,1693946,1737112.75,1784427.875,1834030.625,1893691.25,1947027.5,1983339.75,2005377.375,2008813.5,2018394.375,2034766,2055086.125,2074514,2100529.75,2130124.75,2162552.5,2193544,2220544.5,2245608,2274282.5,2304675.75,2345192.5,2393282.5,2437540,2460205.25,2490140.25,2524929.25,2555987.5,2585211.25,2621339.25,2666097.75,2715474.75,2769029,2821568,2870844.75,2920411.5,2981869.75,3042710.5,3097544
SWZ,Eswatini,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,1031.70080566406,1070.10571289063,1205.82983398438,1247.43371582031,1486.14440917969,1978.5703125,2238.42407226563,2261.02294921875,2291.02954101563,2341.12255859375,2396.10961914063,2561.486328125,2598.35815429688,2584.1396484375,2648.25048828125,2699.21118164063,3200.83447265625,3521.416015625,3788.0244140625,4144.40087890625,4552.97998046875,4633.1240234375,4782.623046875,4931.15576171875,5049.54296875,5293.2265625,5496.59619140625,5667.13037109375,5814.72021484375,5986.3154296875,5927.3505859375,5989.8701171875,6252.23193359375,6494.83203125,6730.19921875,7133.92919921875,7561.40625,7896.78271484375,7961.66796875,8086.27197265625,8393.044921875,8581.65625,9044.7763671875,9394.015625,9480.7431640625,9691.9248046875,9794.9130859375,9993.4140625,10231.2666015625,10506.708984375,10342.841796875,10647.0283203125,10687.0849609375,11212.8857421875
SWZ,Eswatini,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,1168.37390136719,1363.78076171875,1579.81762695313,1865.47277832031,2228.87353515625,2634.60278320313,3034.10400390625,3504.44409179688,4376.25,5387.7421875,5925.60693359375,6618.20458984375,7243.279296875,8388.37109375,9346.0009765625,9800.5283203125,10065.3427734375,11013.021484375,12109.4765625,13312.6494140625,14410.5244140625,15540.19921875,16899.18359375,18084.89453125,19223.673828125,20244.365234375,21045.982421875,21885.70703125,22884.2578125,23285.72265625,23400.09765625,23647.990234375,23825.287109375,23930.197265625,24151.80859375,24360.783203125,24576.63671875,24790.42578125,24993.904296875,25287.865234375,25563.69921875,25702.712890625,25789.9453125,25927.66796875,26075.955078125,26266.888671875,26543.787109375,26768.1171875,27485.5,28154.078125,28564.263671875,29168.5,29479.07421875,29931.681640625
SXM,Sint Maarten (Dutch part),rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.87023925781,1410.4267578125,1468.04736328125,1486.08044433594,1482.666015625,1498.77844238281,1502.43225097656,1647.64819335938,1805.0380859375,1983.1513671875,1993.42602539063,1999.83850097656,1858.76257324219,1642.48510742188,1787.13146972656,1492.73754882813,1600.94934082031,1761.04418945313,1813.87548828125
SYC,Seychelles,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,139.216430664063,145.290939331055,158.793441772461,190.751495361328,197.593017578125,153.546875,150.074890136719,192.912811279297,229.057342529297,212.587844848633,246.184356689453,285.208923339844,303.200805664063,330.653198242188,334.961090087891,345.604156494141,401.860382080078,436.420349121094,474.418518066406,545.369201660156,528.401733398438,493.305969238281,485.893829345703,477.588745117188,515.854797363281,568.944946289063,575.999877929688,601.227783203125,633.24267578125,698.388732910156,750.451904296875,771.0361328125,826.671447753906,877.796997070313,870.697509765625,865.294738769531,881.547668457031,1014.47418212891,1128.37927246094,1150.21374511719,1148.78491210938,1123.13330078125,1137.32080078125,1065.32958984375,1043.80688476563,1137.81884765625,1244.83325195313,1380.14965820313,1356.13696289063,1346.61279296875,1432.51501464844,1515.74670410156,1577.95178222656,1679.763671875,1762.57360839844,1919.68969726563,2152.30859375,2301.98364257813,2415.68920898438,2548.8974609375,2249.66040039063,2262.0849609375,2589.54272460938,2671.19458007813
SYC,Seychelles,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,398.34130859375,410.133941650391,425.900207519531,444.871398925781,465.755554199219,487.985321044922,507.182159423828,523.791870117188,542.033874511719,595.232421875,714.000122070313,845.613220214844,975.823669433594,1111.92150878906,1241.06384277344,1367.76391601563,1517.88488769531,1680.62377929688,1858.17395019531,2059.056640625,2240.54541015625,2382.69677734375,2508.2451171875,2608.48901367188,2723.13427734375,2858.20385742188,2971.54125976563,3095.21166992188,3283.83203125,3505.93725585938,3715.5478515625,3902.56225585938,4100.2568359375,4422.50537109375,4673.521484375,4995.947265625,5459.32080078125,5875.06396484375,6375.751953125,6864.11962890625,7257.146484375,7770.84375,8135.27392578125,8168.8681640625,8051.26025390625,8306.2255859375,8490.048828125,8625.005859375,8633.9072265625,8611.3232421875,8811.7626953125,8980.5693359375,9201.2900390625,9449.3271484375,9658.73828125,9854.7919921875,10059.869140625,10303.62890625,10508.978515625,10761.4619140625,10907.7607421875,10892.33984375,10949.30078125,11070.3916015625
SYR,Syrian Arab Republic,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,27536.69921875,27972.64453125,38336.47265625,34804.7109375,40361.859375,40465.55859375,37233.40234375,39627.9453125,41217.48828125,49293.3125,43679.11328125,48010.31640625,60026.16796875,54896.8203125,68141.9140625,81446.3515625,90374.2890625,89223.1640625,97009.3359375,100533.015625,112580.1171875,123283.9609375,125900.1640625,127699.5,122499.8671875,129990.8515625,123561.9765625,125918.9140625,142623.65625,118346,123774.7109375,133554.484375,151544.734375,159393.203125,170890.265625,182897.765625,200868.765625,210960.25,225274.515625,217269.03125,218736.984375,227034.5625,244875.921875,246322.875,263325.6875,279692.09375,293805.65625,310478.4375,324377.28125,343556.0625,361391.6875,371691.3125,273791.5,201783.96875,180979.453125,173414.890625,164822.578125,166166.875,171093.515625,175866.5625,178267.0625,181572.5,182903.046875,175586.921875
SYR,Syrian Arab Republic,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,4473.45654296875,4621.56689453125,4881.89306640625,5050.29150390625,5262.04736328125,5406.771484375,5621.1328125,5813.4775390625,6091.53125,6490.6865234375,6679.07421875,6934.2978515625,7313.62548828125,7641.36279296875,8178.1904296875,9009.7646484375,10143.3603515625,11457.4580078125,12461.3251953125,13443.61328125,14780.205078125,16099.111328125,17423.080078125,18820.603515625,20189.451171875,21608.203125,22699.466796875,23085.09375,23409.25390625,23614.361328125,23965.232421875,24353.689453125,25171.25,25971.654296875,27129.30078125,28209.181640625,29180.3046875,29960.3984375,30764.345703125,31468.23828125,32062.6796875,32769.75390625,33738.56640625,35050.29296875,36561.35546875,38424.59375,40444.734375,42013.24609375,43295.5546875,44956.19921875,47082.12109375,49676.06640625,49478.6640625,49481.9765625,48603.51953125,49700.28515625,50270.26953125,52853.828125,56125.06640625,58323.1640625,60873.40234375,64557.9375,69201.1484375,74204.4609375
TCA,Turks and Caicos Islands,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,16.1574993133545,17.8787231445313,19.7831897735596,21.8903656005859,24.2222576141357,26.8029041290283,29.658447265625,32.8167419433594,36.3108596801758,40.1811637878418,44.4649810791016,49.2018280029297,54.4290466308594,60.220157623291,66.6733779907227,73.7897644042969,81.6200332641602,90.1733474731445,99.8384246826172,110.918785095215,122.522171020508,135.144927978516,148.41764831543,166.109832763672,187.733581542969,201.494171142578,220.660705566406,237.090911865234,262.879241943359,285.868865966797,299.872406005859,320.997222900391,324.730133056641,355.052978515625,395.535247802734,452.388946533203,533.330871582031,563.407043457031,610.010925292969,490.752136230469,495.586090087891,518.484252929688,504.658874511719,510.063171386719,554.496276855469,617.236633300781,661.993530273438,645.508483886719,681.727661132813,718.026611328125,525.718505859375,573.167175292969,608.703491210938,616.007934570313
TCA,Turks and Caicos Islands,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,19.6607265472412,22.7198677062988,26.0551071166992,29.7244529724121,33.822437286377,38.3803215026856,43.4948463439941,49.2825469970703,55.8696975708008,63.2959518432617,71.691291809082,81.1172637939453,91.6597671508789,103.553131103516,117.01554107666,132.257553100586,149.346084594727,168.303695678711,189.956619262695,214.92839050293,243.582992553711,274.096435546875,306.172698974609,348.712127685547,399.297393798828,455.957122802734,495.874450683594,556.656494140625,635.637573242188,720.296813964844,788.612426757813,865.884582519531,966.930908203125,1094.2001953125,1287.19372558594,1583.47839355469,2025.07702636719,2489.28662109375,2942.1875,3147.59716796875,3253.44848632813,3303.6171875,3371.3564453125,3450.15502929688,3532.06958007813,3641.65014648438,3765.6396484375,3877.48681640625,4001.57470703125,4136.140625,4200.26904296875,4284.52783203125,4382.0791015625,4481.498046875
TCD,Chad,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,4161.283203125,4242.55078125,4721.87255859375,4447.908203125,4473.95068359375,4647.3388671875,4576.98974609375,4614.333984375,4660.8388671875,4867.22802734375,5230.32177734375,5328.57080078125,4963.8935546875,4723.4716796875,5369.60400390625,6295.4580078125,6200.0986328125,5736.59423828125,5709.65283203125,4485.44140625,4214.1767578125,3758.82470703125,3960.91040039063,4581.15087890625,4814.10888671875,5193.55810546875,5501.8994140625,5703.22216796875,6138.9013671875,6251.20703125,6454.02685546875,6699.14990234375,6853.21044921875,6733.23828125,7117.8076171875,7217.35546875,7371.72900390625,7787.66650390625,8326.3857421875,8284.7255859375,8243.1123046875,9192.525390625,9975.125,11400.4619140625,15239.232421875,16445.2109375,16520.4765625,19863.109375,20545.33203125,22890.0703125,26878.21875,27471.990234375,30547.349609375,32968.8671875,35986.30859375,37405.9453125,35749.66796875,35626.84765625,37779.6015625,40266.73046875,39439.97265625,39079.578125,40490.05078125,42470.34375
TCD,Chad,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,3359.87231445313,3849.26928710938,4226.37109375,4730.50439453125,5199.15234375,5492.73388671875,5856.77978515625,6317.83251953125,6744.111328125,7273.4287109375,7773.95263671875,8306.671875,8849.15625,9348.1865234375,10137.5009765625,11360.974609375,12434.08984375,13280.6162109375,13937.2919921875,14055.8251953125,14073.92578125,14048.75,14017.744140625,13807.6552734375,13607.71484375,13497.6826171875,13497.31640625,13629.6708984375,13779.279296875,13917.318359375,14113.77734375,14299.3779296875,14522.90234375,14704.1669921875,14894.876953125,15033.177734375,15217.1552734375,15396.0654296875,15611.236328125,15903.1748046875,16261.0361328125,18108.84765625,21789.08203125,24663.94921875,27055.46875,29496.04296875,33142.9609375,36532.46875,40020.75,43818.73046875,48367.8984375,55277.984375,61032.75390625,66943.203125,72176,77258.3203125,78866.7265625,79770.7890625,81587.6875,85175.234375,86433.234375,89417.109375,91139.6328125,94383.34375
TGO,Togo,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,2142.607421875,2368.7998046875,2456.7919921875,2613.94189453125,2965.02270507813,3396.42626953125,3719.46459960938,3921.75854492188,4114.328125,4547.63525390625,4688.44482421875,5024.83984375,5199.5087890625,4982.87060546875,5194.703125,5162.4736328125,5138.12451171875,5423.77197265625,5970.3330078125,6327.87255859375,6041.13623046875,5667.12939453125,5457.017578125,5175.63623046875,5480.01953125,5683.72119140625,5869.03466796875,5723.24951171875,6302.67919921875,6561.0888671875,6948.0126953125,6963.7421875,6735.37841796875,5635.59423828125,6420.8779296875,6855.625,7380.9619140625,7662.0849609375,7486.36181640625,7682.61328125,7608.603515625,7671.25634765625,7964.806640625,8500.0556640625,8416.8681640625,9002.341796875,10367.48828125,11494.7197265625,11958.6064453125,12610.8076171875,13349.087890625,14126.439453125,15016.7861328125,15891.4033203125,16786.60546875,17704.501953125,18719.6953125,19469.96484375,20403.5859375,21408.01953125,21870.921875,23181.181640625,24516.3125,26087.30078125
TGO,Togo,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,8810.3251953125,8791.8798828125,8867.4072265625,9062.0986328125,9698.216796875,10525.625,11119.1533203125,11467.4052734375,11717.8701171875,12164.990234375,12704.296875,13525.265625,14482.388671875,15401.1865234375,16401.736328125,17879.123046875,19082.787109375,21411.134765625,24720.91796875,28133.234375,30033.626953125,30730.046875,31151.8203125,31124.078125,30905.80859375,30925.80078125,31171.3671875,31421.154296875,31667.154296875,32722.82421875,33797.88671875,33795.7890625,33612.234375,32808.7109375,32499.373046875,32565.3515625,32723.279296875,32774.04296875,33341.609375,33434.13671875,33939.12890625,34513.765625,35144.50390625,35921.3359375,36538.12890625,37450.0546875,38738.765625,39918.87890625,41415.05078125,43077.578125,44789.15625,47208.03515625,49389.26953125,51774.74609375,54971.609375,58692.6484375,61874.5078125,63766.4609375,66019.15625,68373.1875,71466.28125,74345.7265625,77742.7109375,81774.9375
THA,Thailand,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),31619.109375,30150.580078125,29387.724609375,26537.7734375,29073.455078125,26970.775390625,28242.283203125,32270.236328125,32904.92578125,36626.0703125,41091.31640625,43260.609375,46752.00390625,50659.671875,54007.421875,58253.6796875,65364.71875,70455.234375,76218.53125,82814.3671875,114327.796875,120001.078125,124888.6484375,137202.3125,143175.203125,150113.703125,164187.5,180440,199275.796875,209863.84375,219905.53125,232895.078125,245360.421875,259061.875,273964.1875,286695.96875,302561.21875,331361.90625,375393.625,421167.5625,468097.65625,507518.21875,554465.6875,602662.25,650857.5625,703709,743482.375,723010.0625,667815.4375,698349.6875,729463.5625,754587.625,800987.375,858572,912570.8125,950786,998019.0625,1052263.125,1070421.875,1063029.5,1142898.875,1152501.125,1235974.125,1269189.5,1281685.75,1321854.375,1367262.125,1424382,1484531.625,1515923.125,1424209.25,1446543.5,1482168.625,1510074.875
THA,Thailand,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),68703.625,70845.890625,73218.4140625,75647.4140625,78273.7109375,81478.9296875,83862.3046875,88045.25,92259.5625,97877.5546875,104339.8671875,110877.921875,120306.8671875,132905.453125,145235.1875,158981.296875,178497.21875,199210.65625,222006.5625,249718.03125,284790.6875,317487,348281.75,381498.03125,411765.71875,439311.25,472216.1875,517452.78125,567874.875,618161,667599,719880.3125,768903.5,828836.125,892517.9375,949476.125,1003592.125,1076224.5,1174036.875,1302900.75,1480868,1673317,1875292.625,2096791.625,2343960,2622140,2911965.75,3091450.25,3108462.25,3126345.25,3158439.25,3199990.25,3250135.25,3329881,3443971.25,3594982.75,3740014,3879625.25,4019170.75,4109857.5,4237178,4377496,4548764.5,4697992.5,4830514,4981794.5,5132382,5282581.5,5441419,5601558.5,5728546,5865754,6008195.5,6148745.5
TJK,Tajikistan,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26721.16796875,24823.96484375,17625.013671875,14734.51171875,11596.060546875,10158.1494140625,8455.421875,8597.9443359375,9052.388671875,9387.041015625,10165.9208984375,11135.8642578125,12340.17578125,13711.99609375,15122.5146484375,16138.431640625,17202.60546875,18536.982421875,19942.736328125,20744.306640625,22100.404296875,22633.4375,24341.306640625,26149.5859375,27897.861328125,29563.048828125,31617.431640625,33848.44921875,36410.73828125,39120.8203125,40841.1328125,44697.4296875,48287.90234375,52271.65625
TJK,Tajikistan,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209217.625,1184544,1156690.375,1128311.75,1100257.5,1074217.125,1046788.9375,1023228.375,999120.3125,977766.4375,953787.8125,933111.6875,912497.625,894648.6875,877418.875,861717.625,847279.375,834163,821866.125,809311.1875,797567.875,786819.375,775105.625,765686.0625,759025.3125,756253.5625,754123.75,750844.875,749442.25,748617.0625,746367.5625,748501.875,752954.875,759187.3125
TKM,Turkmenistan,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53284.65234375,50830.75390625,43223.4296875,43871.78125,36282.02734375,33669.703125,35925.57421875,31830.056640625,34089.9921875,39714.83984375,41886.8671875,43706.3671875,43818.7734375,45251.89453125,47514.6796875,53707.7578125,59601.26953125,66191.484375,75952.9453125,80611.1484375,93665.078125,105702.984375,112185.3359375,111806.765625,116102.3046875,119568.9921875,118401.109375,126097.1953125,133915.203125,142351.875,150750.625,160097.171875,170023.1875,180734.671875
TKM,Turkmenistan,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173163.03125,182966.28125,190440.40625,198633.9375,201251.28125,201781.390625,209856.421875,215728.609375,223774.453125,231584,237959.546875,243719.71875,247281.3125,250553.75,253380.078125,257725.421875,261414.359375,265938.65625,283256.96875,314461.625,356065.375,402200.90625,444238.34375,488225.5,532476.5,576241.4375,618708.9375,663326.125,710337.9375,760275.75,812359.75,867377.3125,925750.3125,987168.8125
TTO,Trinidad and Tobago,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),3508.03198242188,3863.734375,4017.05297851563,4095.69189453125,4271.65625,4901.07421875,5595.87890625,6334.875,7050.53857421875,7632.763671875,8484.7080078125,9777.5732421875,10002.9892578125,10232.83984375,11113.1455078125,11288.9345703125,12019.44921875,12270.0283203125,12904.830078125,13263.9931640625,13731.740234375,13873.7353515625,14675.5888671875,14917.8154296875,15485.794921875,15711.31640625,16721.986328125,18242.166015625,20071.39453125,20798.07421875,22953.0546875,24005.48828125,24918.546875,22349.2421875,21064.033203125,20195.677734375,19532.95703125,18642.25,17911.357421875,17763.8359375,18030.9375,18514.845703125,18209.75,17946.001953125,18585.25390625,19320.6171875,20681.408203125,22272.244140625,24088.794921875,26010.8984375,27806.337890625,28969.13671875,31268.990234375,35787.37109375,38635.5390625,41037.9609375,46587.6484375,48674.41015625,50329.28125,48122.74609375,49725.6484375,49583.6015625,50228.7890625,51908.74609375,53826.9609375,53522.9375,49560.39453125,47172.28515625,46707.38671875,46927.76171875,42749.87890625,42360.00390625,42818.4296875,43429.5
TTO,Trinidad and Tobago,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),10377.357421875,11362.4892578125,12302.794921875,13013.8544921875,13744.4892578125,14807.7158203125,15895.765625,17571.6953125,19466.07421875,21596.234375,23815.830078125,25504.6796875,27486.435546875,28924.45703125,30336.009765625,32163.609375,33441.24609375,33940.390625,34839.08203125,35154.6484375,36640.05078125,39969.8203125,42438.9453125,44314.58203125,47908.04296875,52530.83984375,57913.73046875,63266.2265625,70738.140625,78174.2109375,87858.4921875,94678.2578125,101561.421875,107887.5390625,112735.4609375,115830.5703125,117293.8984375,117340.1484375,115546.9765625,114717.875,114232.4453125,113944.25,112570.6953125,111246.984375,110932.9609375,111704.0234375,112615.484375,115794.515625,118650.671875,119118.6484375,118936.296875,121727.6171875,123322.3359375,129292.234375,133804.859375,143716.453125,148131.625,151717.15625,155342.34375,160110.0625,162844.53125,163977.125,172644.96875,176716.8125,185277.53125,203648.359375,224595.578125,233922.6875,238585.578125,245453.4375,253462.71875,251298.359375,243514.75,244124.96875
TUN,Tunisia,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,9301.0341796875,9582.1025390625,9738.728515625,10805.076171875,11219.169921875,11646.138671875,12006.59375,11989.4287109375,13010.71875,13570.7099609375,17685.908203125,19451.708984375,22903.92578125,22755.8828125,24588.197265625,26345.416015625,28426.6171875,29393.625,31289.205078125,33342.58203125,35812.69921875,37790.21484375,37608.140625,39368.17578125,41623.859375,43980.69140625,43100.5859375,45215.65625,45948.9140625,47539.69140625,50903.37890625,52890.43359375,57018.92578125,58266.13671875,60120.48828125,61532.4296875,65932.984375,69519.3125,72969.53125,77360.1875,80686.1484375,83749.2265625,84856.859375,88847.1640625,94387.484375,97678.34375,102800.6953125,109698.1328125,114346.8984375,117826.9921875,121964.09375,121035.953125,127470.3359375,132612.8125,138031.40625,141287.484375,149916.703125,153281.25,157253.140625,159617.09375,145855.140625,152161.15625,156123.375,156784.796875
TUN,Tunisia,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,41821.359375,42841.1171875,44720.171875,47024.015625,49663.12109375,52287.53125,54756.8125,57210.5625,59698.8828125,62279.44921875,65336.0703125,69028.2890625,73396.40625,77619.2890625,82830.1953125,89789.109375,97884.015625,105767.8828125,113897.09375,122555.765625,131355.375,141662.140625,152711.296875,162545,172732.9375,181199.859375,186803.65625,190301.96875,193067.609375,196906.21875,201991.6875,206946.953125,214016.84375,221344.890625,228492.015625,234273.703125,240213.25,247277.8125,255043.21875,263905.3125,273196.125,283638.28125,293182.375,301965.625,310761.84375,319874.28125,330872.28125,343054.65625,356190.4375,369756.65625,384137.1875,394352.875,406862.4375,419661.6875,431816.25,444473.90625,458161.40625,471624.5,485364.25,498653.25,503170.96875,509241.8125,516163.59375,520950.1875
TUR,Türkiye,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),79897.265625,98736.078125,106992.5234375,120836.421875,109303.5703125,120461,121796.28125,148307.875,159961.109375,156924.546875,154930.734375,157593.5,167166,182925.5625,190499.359375,195486.34375,219184.28125,227864.859375,243055.859375,256076.6875,269097.53125,284080.59375,305176.40625,315130.59375,332759.65625,356628.9375,393943.15625,407356.1875,413484.90625,410902.71875,400852.875,420314.96875,435290.0625,456919.875,487587.34375,508268.75,543925.3125,595512.625,608139.625,609670,666096.75,672268.3125,712498.75,769798,727800.4375,780138.1875,834789.25,897638.9375,925392.75,895195.625,957261.625,902219.125,960391.625,1015740.9375,1115242.375,1215528.25,1299983.25,1365547.875,1376677.25,1310277.5,1420697.25,1579816.25,1655465.25,1795945.25,1884659.5,1999331.625,2065771.75,2220745.25,2287660.5,2306385.5,2349280.75,2618024,2762891.75,2904107
